countyFIPS,PostalCode,StateFIPS,X2020.06.01,X2020.08.01,X2020.10.01,X2020.12.01,X2021.02.01,X2021.04.01,FIPSnumber,Percent.of.adults.with.less.than.a.high.school.diploma..2015.19,Percent.of.adults.with.a.high.school.diploma.only..2015.19,Percent.of.adults.completing.some.college.or.associate.s.degree..2015.19,Percent.of.adults.with.a.bachelor.s.degree.or.higher..2015.19,StateName,County,Rural_urban_continuum_code_2013,Civilian_labor_force_2019,Unemployment_rate_2019,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Rural.urban_Continuum_Code_2003,PCTPOVALL_2019,PCTPOV017_2019,PCTPOV517_2019,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,votes_gop,votes_dem,total_votes,white,votingPop,gopPercent,demPercent,black,hispanic,CDPerThou.06.2020,CDPerThou.08.2020,CDPerThou.10.2020,CDPerThou.12.2020,CDPerThou.02.2021,CDPerThou.04.2021,PoliticsGroup
41029,OR,41,0,1,6,35,101,121,41029,9.9,26.1,36.2,27.8,Oregon,Jackson County OR,3,103451,4.4,56367,84.2,3,13.6,18,17,220944,107935,113009,99019,103904,1310,848,1889,1751,1449,2052,92497,98719,85624,91399,15438,14290,13395,12505,63869,59478,127165,0.918436345861395,0.575553081323774,0.502252978413872,0.467723036999174,0.00976718082410022,0.134549931204287,0,0.004526033746107611,0.027156202476645665,0.1584111811137664,0.4571294083568687,0.547650083279021,2
41031,OR,41,0,3,8,11,25,31,41031,13,30.7,37,19.4,Oregon,Jefferson County OR,6,10125,5.1,52543,78.5,6,15,21.5,20.6,24658,12744,11914,9679,9031,171,131,2351,2173,81,135,10135,9609,7713,7250,2609,2305,1966,1781,7189,4393,11913,0.758780111931219,0.483129207559413,0.603458406782507,0.368756820280366,0.012247546435234,0.199286235704437,0,0.12166436856192717,0.32443831616513913,0.44610268472706627,1.0138697380160597,1.2571984751399141,3
41033,OR,41,1,1,2,4,36,59,41033,9.6,31,41.9,17.5,Oregon,Josephine County OR,3,35786,5,47533,71,4,15.9,23.4,20.9,87487,42652,44835,39543,41711,318,218,753,738,389,548,39222,41545,36730,38991,3430,3290,2813,2720,31751,18451,51641,0.928755129333501,0.59027055448238,0.614840920973645,0.357293623283825,0.00612662452707259,0.0768114119812086,0.01143026964006081,0.01143026964006081,0.02286053928012162,0.04572107856024324,0.4114897070421891,0.6743859087635877,3
41035,OR,41,0,1,3,4,52,57,41035,11.9,31,37.1,20,Oregon,Klamath County OR,5,29291,6.2,53030,79.2,5,16.7,22.9,21.9,68238,34123,34115,30189,30158,349,286,1683,1710,362,420,29175,29667,26107,26519,4948,4448,4082,3639,25308,10388,36726,0.884360620182303,0.538204519475952,0.689103087730763,0.282851385939117,0.00930566546499018,0.137694539699288,0,0.014654591283449104,0.04396377385034731,0.05861836513379642,0.7620387467393535,0.835311703156599,3
41037,OR,41,0,0,0,1,6,6,41037,13.5,34.5,35.6,16.4,Oregon,Lake County OR,7,3628,5.4,47867,71.5,7,17,22.7,21.8,7869,4181,3688,3799,3378,44,14,115,87,37,63,3841,3350,3517,3096,340,338,282,282,3470,792,4363,0.912059982208667,0.554454187317321,0.795324318129727,0.181526472610589,0.00737069513279959,0.0861608844834159,0,0,0,0.12708095056551022,0.7624857033930614,0.7624857033930614,3
41039,OR,41,3,3,17,43,113,141,41039,8.1,23.2,38.2,30.5,Oregon,Lane County OR,2,180588,4.1,57212,85.4,2,13.9,13.7,13.2,382067,187811,194256,167069,173128,2801,2025,3225,3040,5324,6777,169526,176918,152066,158526,18285,17338,15003,14602,80336,134366,222253,0.890411891108104,0.581712108085755,0.361461937521653,0.604563267987384,0.0126312924172985,0.093237573514593,0.007852025953563118,0.007852025953563118,0.04449481373685767,0.1125457053344047,0.2957596442508775,0.3690452198174666,1
41041,OR,41,0,9,13,15,18,20,41041,8.5,27.3,39.3,24.9,Oregon,Lincoln County OR,5,20848,4.3,52276,78.1,4,14.6,21.5,19.2,49962,24131,25831,21639,23128,265,202,985,1031,264,417,21705,23522,19709,21249,2426,2309,1930,1879,12460,17385,30726,0.896020975941716,0.614987390416717,0.405519755256135,0.56580745948057,0.00934710379888716,0.0947720267403226,0,0.18013690404707577,0.2601977502902206,0.300228173411793,0.36027380809415155,0.40030423121572395,1
41043,OR,41,9,10,13,23,50,60,41043,10.5,29,41.2,19.3,Oregon,Linn County OR,3,58720,4.3,61084,91.2,4,12.6,16.4,15.2,129749,64248,65501,59430,60544,617,422,1054,1102,648,981,57746,59648,53877,55559,6502,5853,5553,4985,43486,26512,72640,0.924662232464219,0.559850172255663,0.598650881057269,0.364977973568282,0.00800776884600267,0.0952223138521299,0.06936469645238114,0.07707188494709015,0.10019345043121719,0.17726533537830735,0.38535942473545076,0.4624313096825409,3
41045,OR,41,0,9,30,44,56,58,41045,18.9,31.4,36,13.7,Oregon,Malheur County OR,6,12314,4.1,42019,62.8,6,21,24.7,23.4,30571,16617,13954,15197,12912,389,124,359,254,244,218,11002,8978,10033,8349,5615,4976,5164,4563,8187,3260,11804,0.919466160740571,0.386117562395735,0.693578447983734,0.276177566926466,0.016780609073959,0.346439436066861,0,0.294396650420333,0.9813221680677766,1.4392725131660724,1.8318013803931832,1.8972228582643682,3
41047,OR,41,26,67,96,146,259,297,41047,14.8,26.6,35.1,23.5,Oregon,Marion County OR,2,161879,3.9,64058,95.7,2,12.2,14.2,13.6,347818,173337,174481,153340,154936,3198,2289,4651,4452,3973,4651,124366,128746,110368,114691,48971,45735,42972,40245,79002,80872,165534,0.886314106802983,0.475921315170578,0.477255427887926,0.48855220075634,0.0157754917801839,0.272286080651375,0.07475173797790799,0.19262947863537827,0.2760064171491987,0.4197597594144064,0.7446423129337757,0.8538948530553335,2
41049,OR,41,0,2,6,7,11,15,41049,24.2,33.1,33.7,9,Oregon,Morrow County OR,6,5712,4.1,59781,89.3,6,12.7,16.6,14.1,11603,5901,5702,5459,5320,86,44,153,139,26,43,3628,3596,3357,3367,2273,2106,2102,1953,3586,1371,5118,0.928983883478411,0.441092820822201,0.700664322000782,0.267878077373974,0.0112039989657847,0.377402395932087,0,0.17236921485822632,0.517107644574679,0.6032922520037921,0.9480306817202447,1.2927691114366975,3
41051,OR,41,59,92,140,244,474,558,41051,8.5,17,28.7,45.9,Oregon,Multnomah County OR,1,455189,3.3,72469,108.2,1,12,14.3,14,812855,402131,410724,319143,323376,24749,24114,6152,5633,30321,35351,351368,363820,277071,284565,50763,46904,42072,38811,82995,367249,463659,0.790447250739677,0.570408006347996,0.17900008411354,0.792067014767318,0.0601128122481869,0.120153040825239,0.07258367113445817,0.11318131770118901,0.17223243998007023,0.30017653825097956,0.5831298325039521,0.6864692964919943,1
41053,OR,41,12,12,15,19,41,48,41053,9.1,23.5,36.4,31,Oregon,Polk County OR,2,39860,4.1,69757,104.2,2,9.4,12.4,11.1,86085,42099,43986,37738,39613,549,417,1035,1097,823,961,35626,37987,32150,34423,6473,5999,5588,5190,23732,22917,48291,0.898542138583958,0.560968809897195,0.491437327866476,0.474560477107536,0.0112214671545565,0.144880060405413,0.13939710751001916,0.13939710751001916,0.17424638438752396,0.2207120868908637,0.47627345065923216,0.5575884300400766,2
41055,OR,41,0,0,0,0,0,0,41055,10.7,31.9,40.1,17.3,Oregon,Sherman County OR,9,932,3.4,60035,89.7,9,12.5,19,18.4,1780,925,855,864,799,2,6,28,23,4,11,858,799,805,756,67,56,59,43,921,260,1208,0.934269662921348,0.678651685393258,0.762417218543046,0.21523178807947,0.00449438202247191,0.0691011235955056,0,0,0,0,0,0,3
41057,OR,41,0,0,0,0,2,2,41057,10.4,28.7,39.1,21.8,Oregon,Tillamook County OR,6,11879,3.9,52298,78.1,6,12,17.2,15,27036,13654,13382,12701,12538,132,68,228,194,122,155,12176,12026,11384,11319,1478,1356,1317,1219,8354,8066,16888,0.933533067021749,0.624648616659269,0.494670772145902,0.47761724301279,0.00739754401538689,0.104823198698032,0,0,0,0,0.07397544015386892,0.07397544015386892,2
41059,OR,41,3,23,41,49,74,82,41059,17.6,28.5,36.7,17.2,Oregon,Umatilla County OR,4,36779,4.8,58286,87.1,5,13.9,17.1,16,77950,40789,37161,36761,33687,685,273,1720,1655,440,456,29255,27183,26212,24557,11534,9978,10549,9130,21270,10707,33038,0.903758819756254,0.423835792174471,0.643804104364671,0.324081360857195,0.01228992944195,0.275971776779987,0.03848620910840282,0.29506093649775494,0.5259781911481719,0.6286080821039127,0.949326491340603,1.0519563822963438,3
41061,OR,41,0,2,2,8,18,22,41061,7.3,32.2,36,24.5,Oregon,Union County OR,7,11938,4.8,54264,81,7,13.6,16.5,15.4,26835,13295,13540,12266,12571,135,87,167,173,150,189,12584,12863,11672,12001,711,677,594,570,10298,4254,14944,0.925544997205142,0.556884665548724,0.689105995717345,0.284662740899358,0.0082727780883175,0.0517234954350661,0,0.07452953232718465,0.07452953232718465,0.2981181293087386,0.6707657909446618,0.8198248555990311,3
41063,OR,41,0,1,1,3,3,5,41063,6.9,28.6,38.1,26.4,Oregon,Wallowa County OR,9,3420,5.8,52106,77.8,9,12.3,18.8,17.1,7208,3543,3665,3386,3504,18,15,35,33,11,25,3410,3541,3276,3399,133,124,110,105,3404,1625,5149,0.955882352941177,0.714345172031077,0.661099242571373,0.31559526121577,0.00457824639289678,0.0356548279689234,0,0.13873473917869034,0.13873473917869034,0.416204217536071,0.416204217536071,0.6936736958934517,3
41065,OR,41,1,3,4,19,23,27,41065,13.6,29.1,37.7,19.6,Oregon,Wasco County OR,6,13360,4.1,56993,85.1,6,12.2,18.2,16.2,26682,13387,13295,12145,12126,122,93,552,451,110,190,10713,10843,9744,9891,2674,2452,2401,2235,7035,6604,14130,0.909639457312046,0.529570496964246,0.497876857749469,0.467374380750177,0.00805786672663219,0.192114534142868,0.03747844989131249,0.11243534967393748,0.14991379956524997,0.7120905479349374,0.8620043475001874,1.0119181470654375,2
41067,OR,41,17,23,60,103,191,223,41067,7.8,17.4,30.4,44.4,Oregon,Washington County OR,1,325006,3.1,85665,127.9,1,8.2,9,8.5,601592,297962,303630,237276,241773,8272,6922,3412,3415,33944,36473,245441,253321,190890,197607,52521,50309,46386,44166,99073,209940,320326,0.796302144975332,0.532463862551364,0.30928803781148,0.655394816530659,0.025256319897871,0.170929799598399,0.028258354499394938,0.03823189138153433,0.0997353688213939,0.17121238314339288,0.31749092408143725,0.37068312078618065,1
41069,OR,41,0,0,0,0,1,1,41069,8.4,37.1,39.6,14.9,Oregon,Wheeler County OR,9,722,4.3,42747,63.8,9,17.7,31.7,30.8,1332,647,685,597,627,1,2,21,13,8,6,598,656,560,599,49,29,37,28,711,217,965,0.918918918918919,0.724474474474474,0.736787564766839,0.224870466321244,0.00225225225225225,0.0585585585585586,0,0,0,0,0.7507507507507507,0.7507507507507507,3
41071,OR,41,7,11,14,17,55,70,41071,11.1,24.6,37.5,26.9,Oregon,Yamhill County OR,1,54839,3.4,71815,107.3,1,10.6,12.2,10.9,107100,53592,53508,48711,49137,852,435,1199,949,977,1188,44287,45434,40370,41871,9305,8074,8341,7266,29551,27174,58923,0.913613445378151,0.550168067226891,0.501518931486856,0.461178147752151,0.0120168067226891,0.162268907563025,0.06535947712418301,0.10270774976657329,0.13071895424836602,0.15873015873015872,0.5135387488328664,0.6535947712418301,2
42001,PA,42,8,20,26,47,142,161,42001,11.2,39.9,26.6,22.3,Pennsylvania,Adams County PA,3,55350,3.3,67706,106.7,4,7.6,10.2,10,103009,50688,52321,48141,49831,1141,944,224,208,369,512,46712,48786,44648,46752,3976,3535,3493,3079,37523,18207,56714,0.951101360075333,0.550573250880991,0.661617942659661,0.321031843989138,0.0202409498199186,0.0729159587997165,0.07766311681503558,0.19415779203758896,0.25240512964886563,0.456270811288334,1.3785203234668815,1.562970225902591,3
42003,PA,42,163,233,361,518,1521,1817,42003,5.4,27,26,41.6,Pennsylvania,Allegheny County PA,1,649873,4.1,64799,102.1,1,10.8,14.1,13.2,1216045,588435,627610,472206,498963,75609,87785,912,1030,25934,25180,574488,614005,461206,488598,13947,13605,11000,10365,282913,430759,724800,0.798629162572109,0.596030574526436,0.390332505518764,0.594314293598234,0.134365093397037,0.0226570562767003,0.13404109222931718,0.19160475146890124,0.2968640140784264,0.42597107837292203,1.250776081477248,1.4941881262617749,1
42005,PA,42,4,6,18,42,112,120,42005,9.7,49,24.6,16.7,Pennsylvania,Armstrong County PA,1,32307,5.1,56259,88.7,1,11.1,15.9,14.1,64735,32228,32507,31413,31779,349,240,56,40,72,117,31969,32242,31203,31568,259,265,210,211,27489,8457,36370,0.976164362400556,0.561828995134008,0.755815232334341,0.232526807808633,0.00909863288792771,0.00809453927550784,0.061790376148914805,0.09268556422337221,0.2780566926701166,0.6487989495636055,1.7301305321696145,1.8537112844674442,3
42007,PA,42,73,89,123,156,323,358,42007,6.9,36.8,31.6,24.7,Pennsylvania,Beaver County PA,1,84172,4.5,60323,95.1,1,11.7,17.8,15.1,163929,79636,84293,72142,76189,5166,5412,147,148,371,598,78181,82823,70979,75047,1455,1470,1163,1142,54759,38122,94122,0.904849050503572,0.574163204802079,0.581787467329636,0.405027517477317,0.0645279358746775,0.0178430906062991,0.4453147399178913,0.5429179705848264,0.7503248357520634,0.951631499002617,1.9703652190887517,2.1838722861726723,3
42009,PA,42,2,4,6,27,121,130,42009,12.1,51.3,21.9,14.7,Pennsylvania,Bedford County PA,6,23622,4.7,54251,85.5,6,10.4,14,13.1,47888,23807,24081,23211,23548,192,129,41,52,88,125,23449,23838,22932,23360,358,243,279,188,23025,4367,27574,0.976424156364851,0.575801871032409,0.835025748893886,0.158373830419961,0.0067031406615436,0.0125501169395256,0.0417641162712997,0.0835282325425994,0.12529234881389908,0.563815569662546,2.526729034413632,2.7146675576344803,3
42011,PA,42,316,365,395,461,804,930,42011,13.3,36.7,25.1,24.9,Pennsylvania,Berks County PA,2,216147,4.3,67418,106.2,2,10.2,16.2,15.9,421164,207341,213823,179646,186349,15712,15291,1900,1875,3098,3593,159818,166790,144491,151599,47523,47033,35155,34750,109736,92895,205540,0.869008272311974,0.48802841648384,0.533891213389121,0.451955823683954,0.0736126544528972,0.224511116809604,0.7503015452412837,0.8666457721932549,0.9378769315516046,1.094585482139974,1.9089950708037724,2.208165940108841,2
42013,PA,42,1,3,18,66,256,313,42013,8.6,45,25.1,21.3,Pennsylvania,Blair County PA,3,59551,4.5,51004,80.4,3,14.9,21.9,18.9,121829,59681,62148,56785,59647,1395,1067,114,83,408,446,58799,61399,56083,59070,882,749,702,577,45306,17636,63595,0.955700202743189,0.522002150555287,0.712414497995125,0.277317399166601,0.020208653112149,0.0133876170698274,0.008208226284382208,0.024624678853146623,0.14774807311887975,0.5417429347692257,2.101305928801845,2.569174827011631,3
42015,PA,42,3,3,5,38,69,83,42015,9.9,47,24.4,18.7,Pennsylvania,Bradford County PA,6,28959,4.4,51356,80.9,6,14.3,21.2,17.3,60323,29945,30378,29011,29455,298,190,84,99,154,243,29449,29918,28629,29085,496,460,382,370,21600,8046,30159,0.96921572202974,0.499958556437843,0.716204118173679,0.266786034019696,0.00808978333305704,0.0158480181688576,0.04973227458846543,0.04973227458846543,0.08288712431410905,0.6299421447872288,1.1438423155347048,1.3759262636142102,3
42017,PA,42,501,578,610,693,1037,1182,42017,6.1,28.2,24.4,41.3,Pennsylvania,Bucks County PA,1,345279,3.8,93587,147.5,1,5.7,7.1,6.9,628270,308236,320034,271926,281643,13795,14386,918,814,15686,17275,289978,302632,256513,267067,18258,17402,15413,14576,187367,204712,396234,0.881100482276728,0.630674709917711,0.472869566973051,0.516644205191882,0.04485491906346,0.0567590367198816,0.7974278574498225,0.9199866299520907,0.9709201457971891,1.103028952520413,1.6505642478552214,1.8813567415283239,2
42019,PA,42,12,15,25,80,328,386,42019,5.1,32.7,26.2,36,Pennsylvania,Butler County PA,1,99994,3.9,72576,114.4,1,7.8,8.1,7.6,187853,93141,94712,88941,91071,1535,1023,155,143,1379,1366,91563,93265,87612,89823,1578,1447,1329,1248,74359,37508,113305,0.958259915998148,0.603157788270616,0.65627289175235,0.331035700101496,0.0136170303375512,0.0161030167205208,0.06387973575082645,0.07984966968853306,0.13308278281422176,0.4258649050055096,1.7460461105225895,2.054798166651584,3
42021,PA,42,2,3,7,64,364,406,42021,8,45.4,25.5,21.1,Pennsylvania,Cambria County PA,3,58064,5.3,48798,76.9,3,14.9,22.5,20.8,130192,64147,66045,59894,62366,2678,2165,116,90,325,342,62909,64987,58972,61534,1238,1058,922,832,48085,21730,70574,0.939074597517513,0.542076318053337,0.681341570550061,0.307903760591719,0.0371989062307976,0.0176354921961411,0.015361927000122896,0.023042890500184342,0.05376674450043013,0.49158166400393266,2.795870714022367,3.118471181024948,3
42023,PA,42,0,0,0,0,7,7,42023,9.3,48.3,28.7,13.7,Pennsylvania,Cameron County PA,7,2088,6,43704,68.9,7,14,23.1,22.5,4447,2223,2224,2152,2139,26,23,8,12,7,11,2189,2191,2123,2115,34,33,29,24,1771,634,2434,0.964920170901732,0.547335282212728,0.727608874281019,0.260476581758422,0.0110186642680459,0.0150663368563076,0,0,0,0,1.5740948954351248,1.5740948954351248,3
42025,PA,42,24,28,28,54,124,158,42025,10.6,45.3,26.2,17.9,Pennsylvania,Carbon County PA,2,32252,5.4,59985,94.5,2,9.8,14,13.2,64182,31955,32227,30424,30781,820,670,123,107,150,240,30165,30615,28932,29467,1790,1612,1492,1314,21984,11212,33629,0.953616278707426,0.523963104920383,0.653721490380326,0.333402717892295,0.0232152316848961,0.0530055155651117,0.3739366177432925,0.4362593873671746,0.4362593873671746,0.8413573899224082,1.9320058583403446,2.461749400143342,3
42027,PA,42,6,10,11,57,193,214,42027,5.7,29.4,19.4,45.5,Pennsylvania,Centre County PA,3,80144,3.3,61036,96.2,3,15.9,8.6,7.9,162385,85395,76990,74103,68587,4096,2073,129,123,5561,4851,82657,74817,71910,66802,2738,2173,2193,1785,36372,40055,77493,0.878714166948918,0.477217723311882,0.469358522705277,0.516885396100293,0.0379899621270438,0.0302429411583582,0.036949225605813346,0.06158204267635557,0.06774024694399113,0.3510176432552268,1.1885334236536627,1.3178557132740092,2
42029,PA,42,280,344,366,402,660,754,42029,6.4,20.8,19.8,53,Pennsylvania,Chester County PA,1,286480,3.2,102233,161.1,1,5.9,6.3,5.7,524989,258506,266483,220387,227251,16107,16623,812,684,15763,16423,237505,247437,202481,211069,21001,19046,17906,16182,128565,182372,315753,0.852661674816044,0.601446887458594,0.407169528080493,0.577578043597369,0.0623441634015189,0.0762815982811068,0.5333445081706474,0.6552518243239382,0.6971574642516319,0.765730329587858,1.2571691978308117,1.4362205684309577,1
42031,PA,42,2,2,3,10,74,88,42031,9.9,46.5,21.5,22.1,Pennsylvania,Clarion County PA,6,17131,4.9,49173,77.5,6,14.1,16.9,15.1,38438,18857,19581,18209,18943,278,212,51,46,116,148,18647,19372,18053,18782,210,209,156,161,14578,4678,19493,0.966543524637078,0.507128362557885,0.74785820550967,0.239983583850613,0.0127478016546126,0.010900671210781,0.05203184348821479,0.05203184348821479,0.07804776523232218,0.26015921744107395,1.925178209063947,2.2894011134814507,3
42033,PA,42,0,0,6,13,100,129,42033,12.8,49.5,22.7,15.1,Pennsylvania,Clearfield County PA,4,35987,5.2,46967,74,4,13.7,18.6,17.1,79255,41790,37465,38726,36654,2232,178,123,74,289,215,39698,37097,37188,36349,2092,368,1538,305,29203,9673,39496,0.951107185666519,0.49834079868778,0.739391330767673,0.244910877050841,0.0304081761403066,0.0310390511639644,0,0,0.07570500283893761,0.16402750615103148,1.2617500473156267,1.6276575610371586,3
42035,PA,42,3,5,6,11,52,58,42035,10.7,45.5,24.3,19.5,Pennsylvania,Clinton County PA,4,18338,5.4,50777,80,6,13.4,20.2,20,38632,18956,19676,18189,18983,386,257,37,38,118,167,18607,19395,17916,18741,349,281,273,242,11902,5502,17625,0.962207496376061,0.456227997515013,0.675290780141844,0.312170212765957,0.0166442327604059,0.0163077241664941,0.0776558293642576,0.12942638227376269,0.1553116587285152,0.2847380410022779,1.346034375647132,1.501346034375647,3
42037,PA,42,31,35,35,51,116,128,42037,9.7,43,24.4,22.9,Pennsylvania,Columbia County PA,3,33552,4.8,54377,85.7,4,14.7,17.3,14.7,64964,31272,33692,29783,32144,653,657,77,86,364,388,30304,32724,29003,31406,968,968,780,738,20098,10532,31171,0.953251031340435,0.479819592389631,0.644765968368034,0.337878155978313,0.0201650144695524,0.0298011206206514,0.4771873653100179,0.5387599285758267,0.5387599285758267,0.7850501816390616,1.7856043347084538,1.9703220245058801,3
42039,PA,42,0,1,3,19,129,143,42039,11,45.8,22.1,21.1,Pennsylvania,Crawford County PA,4,38685,4.7,49741,78.4,4,12.6,19.4,19.2,84629,41443,43186,39850,41241,707,980,104,104,231,306,40892,42542,39403,40696,551,644,447,545,28559,12924,42004,0.958193999692777,0.496331044913682,0.679911437005999,0.30768498238263,0.0199340651549705,0.0141204551631238,0,0.011816280471233264,0.0354488414136998,0.22450932895343204,1.5243001807890912,1.6897281073863568,3
42041,PA,42,50,70,77,137,439,497,42041,7.7,32,23.8,36.6,Pennsylvania,Cumberland County PA,2,132626,3.4,75269,118.6,2,7.2,9.5,8.9,253370,125463,127907,109129,113886,7016,4861,287,308,6154,5962,119747,122627,104567,109752,5716,5280,4562,4134,77212,62245,141595,0.8801949717804,0.55884674586573,0.545301740880681,0.439598855891804,0.0468761100367052,0.0433989817263291,0.19733985870466117,0.27627580218652564,0.3039033824051782,0.5407112128507716,1.732643959426925,1.961558195524332,2
42043,PA,42,73,155,181,218,444,522,42043,10.2,33.2,25.8,30.8,Pennsylvania,Dauphin County PA,2,144836,4,60763,95.8,2,11.3,18.4,18.7,278299,134905,143394,96900,101993,25457,28006,637,611,7185,7638,121260,129483,87116,92309,13645,13911,9784,9684,66408,78983,147368,0.714673786107747,0.529531187679438,0.450627001791434,0.535957602736008,0.192106331679237,0.0990158067402326,0.2623078056335093,0.55695492976978,0.6503796276666463,0.7833301592891099,1.5954063794695632,1.8756804731601622,2
42045,PA,42,558,686,756,801,1136,1286,42045,6.9,30.2,23.8,39,Pennsylvania,Delaware County PA,1,299802,4,76783,121,1,9.9,13.8,14,566747,272823,293924,188819,199311,59671,69178,626,651,17517,17945,261049,282408,180422,191470,11774,11516,8397,7841,118532,206423,329006,0.68483820823048,0.580516526774734,0.360273064928907,0.62741408971265,0.227348358262152,0.0410941742964674,0.9845663056002061,1.2104166409350203,1.3339285430712469,1.4133290515873926,2.004421726096477,2.2690900878169624,1
42047,PA,42,0,2,2,6,33,37,42047,7.7,48,24.7,19.6,Pennsylvania,Elk County PA,7,15677,4.9,55462,87.4,7,9.8,11.9,10.8,29910,15026,14884,14689,14596,100,52,38,26,57,72,14886,14769,14574,14493,140,115,115,103,12140,4522,16906,0.979103978602474,0.565229020394517,0.718088252691352,0.267479001537916,0.0050819124038783,0.00852557673019057,0,0.06686726847208292,0.06686726847208292,0.20060180541624875,1.103309929789368,1.2370444667335339,3
42049,PA,42,4,16,38,62,341,393,42049,8.7,38.5,24.9,27.9,Pennsylvania,Erie County PA,2,128841,4.6,51923,81.8,2,16.6,24.2,22.2,269728,133330,136398,115838,119976,11133,9960,417,339,2593,2649,127261,130563,111123,115461,6069,5835,4715,4515,66869,68286,137083,0.874265927156246,0.508226806264088,0.487799362430061,0.498136165680646,0.0782010024913987,0.044133349151738,0.014829754419266816,0.059319017677067265,0.14088266698303475,0.22986119349863565,1.2642365642424962,1.4570233716929648,2
42051,PA,42,4,4,7,22,230,289,42051,11.6,48,23.1,17.3,Pennsylvania,Fayette County PA,1,57273,5.9,48055,75.7,1,17.5,26.9,25,129274,64171,65103,58795,60897,3709,2494,142,120,227,297,63205,64386,58086,60354,966,717,709,543,41227,20444,62139,0.925878366879651,0.480676702198431,0.663464169040377,0.329004329004329,0.0479833531878027,0.01301885916735,0.030942030106595294,0.030942030106595294,0.054148552686541764,0.1701811655862741,1.7791667311292294,2.23556167520151,3
42053,PA,42,0,0,0,1,17,21,42053,17,57.4,17.5,8.1,Pennsylvania,Forest County PA,9,1818,6.8,41267,65,9,26,30,23,7247,4993,2254,3409,2197,1515,11,26,14,9,4,4546,2209,3025,2163,447,45,384,34,1882,728,2646,0.773561473713261,0.365116599972402,0.711262282690854,0.275132275132275,0.210569890989375,0.0678901614461156,0,0,0,0.13798813302056023,2.345798261349524,2.897750793431765,3
42055,PA,42,35,46,51,116,300,338,42055,11.7,43.1,23.5,21.6,Pennsylvania,Franklin County PA,3,77887,3.8,62699,98.8,4,8.1,12.7,12.2,155027,76241,78786,70035,73006,3565,2887,287,229,717,974,71235,74339,66097,69483,5006,4447,3938,3523,57245,22422,80783,0.922684435614441,0.521089874666994,0.70862681504772,0.277558397187527,0.0416185567675308,0.0609764750656337,0.2257671244363885,0.2967225064021106,0.3289749527501661,0.7482567552748876,1.93514678088333,2.180265373128552,3
42057,PA,42,1,2,2,7,13,15,42057,12.2,52.2,22,13.6,Pennsylvania,Fulton County PA,8,7907,4.4,56357,88.8,8,12.2,18.6,17.3,14530,7313,7217,7096,6979,79,105,27,19,14,22,7207,7137,7005,6915,106,80,91,64,6824,1085,7977,0.968685478320716,0.549002064693737,0.855459445906983,0.136016046132631,0.0126634549208534,0.0128011011699931,0.06882312456985547,0.13764624913971094,0.13764624913971094,0.4817618719889883,0.8947006194081212,1.032346868547832,3
42059,PA,42,0,1,1,5,30,37,42059,12.5,46,23.9,17.6,Pennsylvania,Greene County PA,6,16626,5.1,56599,89.2,6,14.2,18.8,16.8,36233,18888,17345,17301,16883,1207,136,47,44,75,56,18499,17157,17008,16743,389,188,293,140,12579,4911,17669,0.943449341760274,0.487649380399084,0.711924840115456,0.277944422434773,0.037065658377722,0.0159247095189468,0,0.027599149946181657,0.027599149946181657,0.13799574973090828,0.8279744983854497,1.0211685480087214,3
42061,PA,42,2,4,6,55,115,126,42061,10.5,48.8,23.2,17.4,Pennsylvania,Huntingdon County PA,6,20012,5.9,54323,85.6,6,13,17.5,15.9,45144,24083,21061,21128,20313,2445,248,52,29,154,193,23426,20784,20632,20089,657,277,496,224,17061,5445,22792,0.917973595605175,0.504873294346979,0.748552123552124,0.238899613899614,0.0596535530746057,0.0206893496367181,0.04430267588162325,0.0886053517632465,0.13290802764486975,1.2183235867446394,2.547403863193337,2.7910685805422646,3
42063,PA,42,5,6,12,42,150,162,42063,10,43.2,23.8,23,Pennsylvania,Indiana County PA,4,39155,5,51299,80.8,4,14,19.3,18.2,84073,42061,42012,39465,40207,1630,734,81,68,393,525,41411,41516,38977,39843,650,496,488,364,28089,12634,41198,0.947652635209877,0.490026524567935,0.681804941987475,0.306665372105442,0.028118420896126,0.0136310111450763,0.059472125414818076,0.07136655049778169,0.14273310099556338,0.49956585348447186,1.7841637624445423,1.9268968634401056,3
42065,PA,42,0,1,3,6,75,91,42065,10.7,51.1,22.3,15.9,Pennsylvania,Jefferson County PA,7,20587,4.7,50789,80,7,16.4,28,25.9,43425,21610,21815,21136,21349,133,105,64,54,54,74,21400,21613,20966,21188,210,202,170,161,17960,4527,22824,0.978353483016695,0.52559585492228,0.786890991938311,0.198343848580442,0.00548071387449626,0.00948762233736327,0,0.023028209556706966,0.0690846286701209,0.1381692573402418,1.7271157167530224,2.095567069660334,3
